Order_ID,Order_Date,Customer_Name,Category,Product,Region,Quantity,Sales,Discount,Profit,Month
ORD0860,2024-10-12,Gnaneswara,Office Supplies,Paper,South,9,10494,0.09,1725.81,2024-10
ORD0861,2024-07-12,manoj,Furniture,Desk,South,9,2430,0.15,499.68,2024-07
ORD0862,2025-07-24,sravan,Office Supplies,Pen,East,4,9600,0.21,855.09,2025-07
ORD0863,2024-10-22,Ravi,Furniture,Sofa,South,1,4050,0.04,953.57,2024-10
ORD0864,2024-11-06,manoj,Technology,Mobile Phone,East,7,19390,0.1,1341.47,2024-11
ORD0865,2024-03-11,manoj,Technology,Laptop,East,5,4560,0.21,749.34,2024-03
ORD0866,2024-01-22,Gnaneswara,Technology,Monitor,South,9,43362,0.17,7201.14,2024-01
ORD0867,2025-06-18,koushik,Furniture,Desk,West,10,16860,0.29,1244.16,2025-06
ORD0868,2025-05-04,Pooja,Office Supplies,File Folder,East,9,18333,0.28,2393.19,2025-05
ORD0869,2025-03-20,srujan,Office Supplies,Stapler,North,7,1939,0.02,134.8,2025-03
ORD0870,2025-06-07,shyam,Technology,Keyboard,South,9,6714,0.15,622.1,2025-06
ORD0871,2024-11-04,manoj,Technology,Printer,East,4,4720,0.04,953.79,2024-11
ORD0872,2025-05-12,sravan,Technology,Mobile Phone,North,3,7011,0.01,579.2,2025-05
ORD0873,2024-01-01,Gnaneswara,Office Supplies,Stapler,West,3,6597,0.18,829.48,2024-01
ORD0874,2024-09-13,srujan,Furniture,Sofa,West,7,17647,0.11,1928.91,2024-09
ORD0875,2025-12-27,srujan,Technology,Laptop,West,6,29886,0.02,6800.61,2025-12
ORD0876,2025-05-22,Neha,Office Supplies,File Folder,West,1,3813,0.13,775.02,2025-05
ORD0877,2024-05-12,shyam,Furniture,Chair,East,10,37000,0.3,2919.09,2024-05
ORD0878,2025-01-30,Ravi,Technology,Printer,South,2,7386,0.28,330.16,2025-01
ORD0879,2024-09-12,sravan,Furniture,Desk,West,6,22332,0.26,1025.01,2024-09
ORD0880,2024-04-10,Neha,Technology,Monitor,West,4,9256,0.19,936.89,2024-04
ORD0881,2024-04-30,Gnaneswara,Furniture,Chair,South,2,582,0.09,127.87,2024-04
ORD0882,2025-03-01,Ananya,Office Supplies,Paper,West,4,5580,0.13,772.87,2025-03
ORD0883,2024-04-27,manoj,Office Supplies,Pen,West,3,10989,0.22,769.52,2024-04
ORD0884,2025-05-31,Neha,Office Supplies,Pen,South,4,8736,0.25,1080.57,2025-05
ORD0885,2024-09-03,srujan,Furniture,Table,North,8,19656,0.2,2386.22,2024-09
ORD0886,2025-02-04,Ananya,Furniture,Table,West,6,4284,0.09,231.83,2025-02
ORD0887,2024-09-23,manoj,Office Supplies,Stapler,West,3,10848,0.1,2136.47,2024-09
ORD0888,2024-01-08,srujan,Technology,Mobile Phone,West,9,26100,0.01,2934.04,2024-01
ORD0889,2024-06-16,Ravi,Technology,Printer,East,8,1072,0.07,70.97,2024-06
ORD0890,2024-07-19,shyam,Furniture,Sofa,West,2,3120,0.28,242.91,2024-07
ORD0891,2025-09-22,Pooja,Office Supplies,Stapler,South,8,4904,0.17,575.16,2025-09
ORD0892,2024-07-07,Ravi,Furniture,Desk,South,4,17292,0.15,1005.06,2024-07
ORD0893,2025-01-18,Gnaneswara,Furniture,Bookcase,South,1,200,0.16,14.0,2025-01
ORD0894,2024-07-26,koushik,Office Supplies,File Folder,East,6,7344,0.11,1179.04,2024-07
ORD0895,2025-05-05,koushik,Office Supplies,Pen,East,2,6674,0.01,1356.11,2025-05
ORD0896,2024-09-22,Gnaneswara,Furniture,Desk,North,4,12396,0.02,2563.4,2024-09
ORD0897,2025-01-23,koushik,Office Supplies,File Folder,West,1,4280,0.15,730.48,2025-01
ORD0898,2024-12-15,Ravi,Office Supplies,File Folder,North,4,5408,0.05,1095.53,2024-12
ORD0899,2025-06-18,sravan,Office Supplies,File Folder,North,4,3184,0.06,201.14,2025-06
ORD0900,2025-03-27,koushik,Office Supplies,Paper,East,5,2880,0.01,430.74,2025-03
ORD0901,2024-09-21,manoj,Furniture,Sofa,North,9,24021,0.2,3583.83,2024-09
ORD0902,2025-11-02,koushik,Office Supplies,Notebook,East,6,22074,0.1,4661.91,2025-11
ORD0903,2025-03-23,Ananya,Office Supplies,Paper,East,3,9114,0.16,680.66,2025-03
ORD0904,2024-08-09,srujan,Furniture,Chair,West,2,9538,0.26,1679.8,2024-08
ORD0905,2024-03-29,shyam,Technology,Printer,South,3,12087,0.26,1677.27,2024-03
ORD0906,2024-08-27,Ananya,Office Supplies,Stapler,South,9,24507,0.22,2421.73,2024-08
ORD0907,2025-11-19,manoj,Furniture,Sofa,East,7,23947,0.15,4328.89,2025-11
ORD0908,2024-11-07,srujan,Furniture,Bookcase,North,5,985,0.02,105.36,2024-11
ORD0909,2025-04-29,Ananya,Technology,Mobile Phone,West,7,30597,0.06,2306.67,2025-04
ORD0910,2024-02-10,Gnaneswara,Furniture,Desk,West,4,14756,0.04,2556.64,2024-02
ORD0911,2025-08-23,shyam,Technology,Mobile Phone,East,2,4070,0.22,613.43,2025-08
ORD0912,2025-07-19,Gnaneswara,Furniture,Sofa,North,9,17298,0.21,1210.32,2025-07
ORD0913,2025-11-09,manoj,Furniture,Sofa,East,1,315,0.06,38.77,2025-11
ORD0914,2025-01-22,shyam,Technology,Laptop,South,9,44271,0.26,3028.41,2025-01
ORD0915,2025-02-11,Gnaneswara,Technology,Printer,East,6,26064,0.02,3647.73,2025-02
ORD0916,2024-11-13,sravan,Furniture,Chair,South,6,23760,0.27,1485.13,2024-11
ORD0917,2024-08-26,Pooja,Technology,Laptop,South,9,22059,0.18,3578.2,2024-08
ORD0918,2024-04-04,sravan,Technology,Keyboard,West,9,19800,0.13,3844.49,2024-04
ORD0919,2024-12-08,Ananya,Technology,Monitor,North,6,12420,0.05,908.15,2024-12
ORD0920,2025-10-14,Gnaneswara,Office Supplies,File Folder,West,3,9303,0.26,409.03,2025-10
ORD0921,2025-10-06,manoj,Technology,Keyboard,North,2,4724,0.24,797.32,2025-10
ORD0922,2024-04-15,manoj,Technology,Printer,East,9,11394,0.04,1595.08,2024-04
ORD0923,2025-04-08,srujan,Technology,Keyboard,East,5,15835,0.21,2338.91,2025-04
ORD0924,2025-04-22,Ravi,Furniture,Bookcase,East,10,14750,0.12,1627.68,2025-04
ORD0925,2024-02-19,srujan,Office Supplies,Notebook,South,6,12750,0.22,1560.22,2024-02
ORD0926,2024-06-17,Ravi,Furniture,Sofa,North,7,9674,0.01,2318.9,2024-06
ORD0927,2024-04-09,Pooja,Technology,Mobile Phone,West,3,4908,0.04,665.31,2024-04
ORD0928,2024-03-25,Ravi,Technology,Mobile Phone,East,7,14105,0.25,577.71,2024-03
ORD0929,2025-01-09,Ravi,Furniture,Chair,West,1,2661,0.18,291.29,2025-01
ORD0930,2025-04-11,Neha,Office Supplies,Stapler,South,9,3276,0.06,363.62,2025-04
ORD0931,2025-10-05,Ravi,Office Supplies,Pen,South,1,4893,0.05,1096.0,2025-10
ORD0932,2024-06-13,Neha,Technology,Printer,East,4,12184,0.29,1669.48,2024-06
ORD0933,2025-06-25,koushik,Office Supplies,Paper,East,2,6980,0.22,1216.44,2025-06
ORD0934,2025-01-31,Pooja,Furniture,Bookcase,East,4,10184,0.27,1457.87,2025-01
ORD0935,2024-07-29,srujan,Technology,Laptop,North,3,8634,0.28,873.78,2024-07
ORD0936,2025-10-04,Neha,Furniture,Desk,East,9,3501,0.25,632.43,2025-10
ORD0937,2025-11-01,Ravi,Office Supplies,File Folder,West,4,10444,0.24,612.59,2025-11
ORD0938,2024-09-28,Pooja,Technology,Keyboard,South,7,11704,0.16,923.14,2024-09
ORD0939,2024-05-01,Neha,Office Supplies,Paper,South,6,25500,0.27,3512.49,2024-05
ORD0940,2024-02-26,Neha,Office Supplies,Pen,East,4,18192,0.04,2616.21,2024-02
ORD0941,2024-05-17,Ananya,Technology,Keyboard,South,8,26384,0.03,4487.77,2024-05
ORD0942,2025-02-07,sravan,Furniture,Bookcase,East,7,8351,0.06,1780.33,2025-02
ORD0943,2024-02-29,Pooja,Office Supplies,Stapler,North,8,3672,0.27,509.73,2024-02
ORD0944,2025-02-25,Pooja,Office Supplies,Pen,West,4,17148,0.21,2748.02,2025-02
ORD0945,2025-09-28,sravan,Office Supplies,Pen,North,4,17036,0.03,3432.92,2025-09
ORD0946,2024-06-23,Ravi,Technology,Laptop,North,8,12208,0.11,1781.47,2024-06
ORD0947,2025-10-19,Ananya,Office Supplies,Pen,North,4,8832,0.2,1170.43,2025-10
ORD0948,2024-07-30,Neha,Furniture,Table,East,1,3348,0.16,369.4,2024-07
ORD0949,2024-08-29,srujan,Furniture,Table,East,10,47930,0.29,7478.26,2024-08
ORD0950,2025-05-28,srujan,Furniture,Sofa,South,6,5808,0.26,307.37,2025-05
ORD0951,2024-03-31,Ananya,Office Supplies,Paper,East,3,7908,0.01,985.58,2024-03
ORD0952,2025-05-20,Gnaneswara,Furniture,Sofa,West,4,10464,0.19,1489.81,2025-05
ORD0953,2024-02-04,Ananya,Technology,Printer,West,3,5661,0.21,440.2,2024-02
ORD0954,2024-02-13,Gnaneswara,Furniture,Desk,East,7,26159,0.09,5102.96,2024-02
ORD0955,2024-02-14,shyam,Office Supplies,File Folder,East,6,29250,0.09,2036.81,2024-02
ORD0956,2025-12-03,manoj,Technology,Laptop,North,2,8452,0.17,1181.28,2025-12
ORD0957,2025-08-01,sravan,Office Supplies,Pen,East,2,6858,0.09,767.04,2025-08
ORD0958,2024-03-01,Neha,Technology,Monitor,East,3,8889,0.02,1876.27,2024-03
ORD0959,2025-01-20,sravan,Office Supplies,File Folder,East,9,33660,0.25,4409.23,2025-01
ORD0960,2025-06-16,manoj,Office Supplies,Notebook,North,5,5885,0.13,694.82,2025-06
ORD0961,2024-06-17,sravan,Furniture,Chair,South,9,3006,0.26,456.6,2024-06
ORD0962,2024-03-01,manoj,Furniture,Table,East,10,9580,0.05,787.66,2024-03
ORD0963,2024-01-07,Gnaneswara,Furniture,Sofa,East,2,9434,0.26,527.64,2024-01
ORD0964,2024-06-20,koushik,Furniture,Table,South,4,3576,0.03,779.01,2024-06
ORD0965,2025-09-21,Gnaneswara,Technology,Monitor,North,4,15024,0.3,1123.76,2025-09
ORD0966,2025-09-06,sravan,Furniture,Bookcase,East,5,8790,0.21,1572.92,2025-09
ORD0967,2025-03-07,Ananya,Furniture,Table,East,9,27477,0.22,3709.41,2025-03
ORD0968,2024-02-19,shyam,Furniture,Chair,North,8,25912,0.14,1389.84,2024-02
ORD0969,2025-03-11,Pooja,Office Supplies,File Folder,West,8,27736,0.11,5625.35,2025-03
ORD0970,2024-06-08,koushik,Furniture,Sofa,West,4,2440,0.08,300.4,2024-06
ORD0971,2025-09-07,manoj,Furniture,Bookcase,East,7,11186,0.12,861.6,2025-09
ORD0972,2024-09-27,koushik,Technology,Laptop,South,8,27600,0.13,5245.22,2024-09
ORD0973,2024-08-22,sravan,Office Supplies,Stapler,East,1,288,0.07,58.97,2024-08
ORD0974,2025-08-26,Gnaneswara,Furniture,Bookcase,East,7,9674,0.09,853.53,2025-08
ORD0975,2025-02-16,Pooja,Furniture,Bookcase,East,1,1192,0.24,72.13,2025-02
ORD0976,2025-08-28,sravan,Furniture,Chair,North,5,11300,0.3,947.72,2025-08
ORD0977,2025-07-17,manoj,Technology,Mobile Phone,North,4,1260,0.15,160.68,2025-07
ORD0978,2024-08-24,Neha,Furniture,Bookcase,East,9,38034,0.3,6327.7,2024-08
ORD0979,2024-12-21,srujan,Furniture,Bookcase,East,5,12530,0.11,930.31,2024-12
ORD0980,2025-05-25,Pooja,Furniture,Sofa,East,10,34660,0.19,3349.1,2025-05
ORD0981,2024-04-07,manoj,Technology,Monitor,East,5,6370,0.2,807.53,2024-04
ORD0982,2025-05-12,Ananya,Technology,Mobile Phone,South,2,3522,0.15,191.62,2025-05
ORD0983,2025-01-17,srujan,Furniture,Desk,West,6,14898,0.14,1313.0,2025-01
ORD0984,2024-09-27,srujan,Technology,Printer,North,8,30392,0.13,5347.59,2024-09
ORD0985,2025-08-20,sravan,Office Supplies,Stapler,South,8,31352,0.12,4275.81,2025-08
ORD0986,2025-05-10,Gnaneswara,Office Supplies,Notebook,East,6,3870,0.06,813.48,2025-05
ORD0987,2025-07-11,Ravi,Furniture,Chair,South,6,23262,0.25,2030.98,2025-07
ORD0988,2024-11-10,Pooja,Furniture,Bookcase,East,10,20510,0.01,4495.16,2024-11
ORD0989,2024-02-22,Pooja,Technology,Mobile Phone,North,8,30600,0.07,4927.37,2024-02
ORD0990,2025-05-26,shyam,Furniture,Table,East,9,19404,0.06,1532.52,2025-05
ORD0991,2025-05-18,Ravi,Office Supplies,Stapler,South,3,12375,0.21,1437.41,2025-05
ORD0992,2024-06-06,Ravi,Furniture,Desk,East,6,6744,0.19,381.22,2024-06
ORD0993,2025-05-22,shyam,Technology,Keyboard,South,3,6342,0.2,800.27,2025-05
ORD0994,2025-10-05,Ravi,Technology,Printer,West,7,34069,0.05,4798.25,2025-10
ORD0995,2025-12-26,Ananya,Technology,Keyboard,North,7,3360,0.14,648.87,2025-12
ORD0996,2024-05-05,manoj,Office Supplies,Paper,North,7,21189,0.04,1923.74,2024-05
ORD0997,2025-05-24,srujan,Technology,Laptop,North,1,4585,0.27,569.96,2025-05
ORD0998,2025-03-05,sravan,Furniture,Sofa,West,5,9720,0.09,1915.74,2025-03
ORD0999,2024-03-17,Ananya,Technology,Laptop,West,1,3194,0.24,402.91,2024-03
ORD1000,2025-07-06,Ananya,Technology,Keyboard,South,7,10871,0.22,2050.13,2025-07
